season,round,driverId,position,points,wins,points_after_race,wins_after_race,position_after_race
2007,4,fisichella,7,8.0,0,8.0,0.0,6.0
2007,4,rosberg,8,5.0,0,2.0,0.0,9.0
2007,4,coulthard,9,4.0,0,,,
2007,4,trulli,10,4.0,0,4.0,0.0,7.0
2007,4,kovalainen,11,3.0,0,1.0,0.0,10.0
2007,4,sato,12,1.0,0,0.0,0.0,15.0
2007,4,ralf_schumacher,13,1.0,0,1.0,0.0,11.0
2007,4,wurz,14,0.0,0,0.0,0.0,12.0
2007,4,barrichello,15,0.0,0,0.0,0.0,14.0
2007,4,webber,16,0.0,0,0.0,0.0,13.0
2007,4,davidson,17,0.0,0,0.0,0.0,21.0
2007,4,button,18,0.0,0,0.0,0.0,16.0
2007,4,sutil,19,0.0,0,0.0,0.0,20.0
2007,4,albers,20,0.0,0,0.0,0.0,18.0
2007,4,liuzzi,21,0.0,0,0.0,0.0,17.0
2007,4,speed,22,0.0,0,0.0,0.0,19.0
2007,5,alonso,1,38.0,2,28.0,1.0,2.0
2007,5,hamilton,2,38.0,0,30.0,0.0,1.0
2007,5,massa,3,33.0,2,27.0,2.0,3.0
2007,5,raikkonen,4,23.0,1,22.0,1.0,4.0
2007,5,heidfeld,5,18.0,0,15.0,0.0,5.0
2007,5,fisichella,6,13.0,0,8.0,0.0,7.0
2007,5,kubica,7,12.0,0,8.0,0.0,6.0
2007,5,rosberg,8,5.0,0,5.0,0.0,8.0
2007,5,coulthard,9,4.0,0,4.0,0.0,9.0
2007,5,trulli,10,4.0,0,4.0,0.0,10.0
2007,5,kovalainen,11,3.0,0,3.0,0.0,11.0
2007,5,wurz,12,2.0,0,0.0,0.0,14.0
2007,5,sato,13,1.0,0,1.0,0.0,12.0
2007,5,ralf_schumacher,14,1.0,0,1.0,0.0,13.0
2007,5,speed,15,0.0,0,0.0,0.0,22.0
2007,5,barrichello,16,0.0,0,0.0,0.0,15.0
2007,5,webber,17,0.0,0,0.0,0.0,16.0
2007,5,button,18,0.0,0,0.0,0.0,18.0
2007,5,davidson,19,0.0,0,0.0,0.0,17.0
2007,5,sutil,20,0.0,0,0.0,0.0,19.0
2007,5,albers,21,0.0,0,0.0,0.0,20.0
2007,5,liuzzi,22,0.0,0,0.0,0.0,21.0
2007,6,hamilton,1,48.0,1,38.0,0.0,2.0
2007,6,alonso,2,40.0,2,38.0,2.0,1.0
2007,6,massa,3,33.0,2,33.0,2.0,3.0
2007,6,raikkonen,4,27.0,1,23.0,1.0,4.0
2007,6,heidfeld,5,26.0,0,18.0,0.0,5.0
2007,6,fisichella,6,13.0,0,13.0,0.0,6.0
2007,6,kubica,7,12.0,0,12.0,0.0,7.0
2007,6,wurz,8,8.0,0,2.0,0.0,12.0
2007,6,kovalainen,9,8.0,0,3.0,0.0,11.0
2007,6,rosberg,10,5.0,0,5.0,0.0,8.0
2007,6,coulthard,11,4.0,0,4.0,0.0,9.0
2007,6,sato,12,4.0,0,1.0,0.0,13.0
2007,6,trulli,13,4.0,0,4.0,0.0,10.0
2007,6,ralf_schumacher,14,2.0,0,1.0,0.0,14.0
2007,6,webber,15,0.0,0,0.0,0.0,17.0
2007,6,speed,16,0.0,0,0.0,0.0,15.0
2007,6,barrichello,17,0.0,0,0.0,0.0,16.0
2007,6,davidson,18,0.0,0,0.0,0.0,19.0
2007,6,button,19,0.0,0,0.0,0.0,18.0
2007,6,sutil,20,0.0,0,0.0,0.0,20.0
2007,6,albers,21,0.0,0,0.0,0.0,21.0
2007,6,liuzzi,22,0.0,0,0.0,0.0,22.0
2007,7,hamilton,1,58.0,2,48.0,1.0,1.0
2007,7,alonso,2,48.0,2,40.0,2.0,2.0
2007,7,massa,3,39.0,2,33.0,2.0,3.0
2007,7,raikkonen,4,32.0,1,27.0,1.0,4.0
2007,7,heidfeld,5,26.0,0,26.0,0.0,5.0
2007,7,fisichella,6,13.0,0,13.0,0.0,6.0
2007,7,kubica,7,12.0,0,12.0,0.0,7.0
2007,7,kovalainen,8,12.0,0,8.0,0.0,9.0
2007,7,wurz,9,8.0,0,8.0,0.0,8.0
2007,7,trulli,10,7.0,0,4.0,0.0,13.0
2007,7,rosberg,11,5.0,0,5.0,0.0,10.0
2007,7,coulthard,12,4.0,0,4.0,0.0,11.0
2007,7,sato,13,4.0,0,4.0,0.0,12.0
2007,7,webber,14,2.0,0,0.0,0.0,15.0
2007,7,ralf_schumacher,15,2.0,0,2.0,0.0,14.0
2007,7,vettel,16,1.0,0,,,
2007,7,speed,17,0.0,0,0.0,0.0,16.0
2007,7,barrichello,18,0.0,0,0.0,0.0,17.0
2007,7,davidson,19,0.0,0,0.0,0.0,18.0
2007,7,button,20,0.0,0,0.0,0.0,19.0
2007,7,sutil,21,0.0,0,0.0,0.0,20.0
2007,7,albers,22,0.0,0,0.0,0.0,21.0
2007,7,liuzzi,23,0.0,0,0.0,0.0,22.0
2007,8,hamilton,1,64.0,2,58.0,2.0,1.0
2007,8,alonso,2,50.0,2,48.0,2.0,2.0
2007,8,massa,3,47.0,2,39.0,2.0,3.0
2007,8,raikkonen,4,42.0,2,32.0,1.0,4.0
2007,8,heidfeld,5,30.0,0,26.0,0.0,5.0
2007,8,kubica,6,17.0,0,12.0,0.0,7.0
2007,8,fisichella,7,16.0,0,13.0,0.0,6.0
2007,8,kovalainen,8,12.0,0,12.0,0.0,8.0
2007,8,wurz,9,8.0,0,8.0,0.0,9.0
2007,8,trulli,10,7.0,0,7.0,0.0,10.0
2007,8,rosberg,11,5.0,0,5.0,0.0,11.0
2007,8,coulthard,12,4.0,0,4.0,0.0,12.0
2007,8,sato,13,4.0,0,4.0,0.0,13.0
2007,8,webber,14,2.0,0,2.0,0.0,14.0
2007,8,ralf_schumacher,15,2.0,0,2.0,0.0,15.0
2007,8,button,16,1.0,0,0.0,0.0,20.0
2007,8,vettel,17,1.0,0,1.0,0.0,16.0
2007,8,speed,18,0.0,0,0.0,0.0,17.0
2007,8,barrichello,19,0.0,0,0.0,0.0,18.0
2007,8,davidson,20,0.0,0,0.0,0.0,19.0
2007,8,sutil,21,0.0,0,0.0,0.0,21.0
2007,8,albers,22,0.0,0,0.0,0.0,22.0
2007,8,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,9,hamilton,1,70.0,2,64.0,2.0,1.0
2007,9,alonso,2,58.0,2,50.0,2.0,2.0
2007,9,raikkonen,3,52.0,3,42.0,2.0,4.0
2007,9,massa,4,51.0,2,47.0,2.0,3.0
2007,9,heidfeld,5,33.0,0,30.0,0.0,5.0
2007,9,kubica,6,22.0,0,17.0,0.0,6.0
2007,9,fisichella,7,17.0,0,16.0,0.0,7.0
2007,9,kovalainen,8,14.0,0,12.0,0.0,8.0
2007,9,wurz,9,8.0,0,8.0,0.0,9.0
2007,9,trulli,10,7.0,0,7.0,0.0,10.0
2007,9,rosberg,11,5.0,0,5.0,0.0,11.0
2007,9,coulthard,12,4.0,0,4.0,0.0,12.0
2007,9,sato,13,4.0,0,4.0,0.0,13.0
2007,9,webber,14,2.0,0,2.0,0.0,14.0
2007,9,ralf_schumacher,15,2.0,0,2.0,0.0,15.0
2007,9,button,16,1.0,0,1.0,0.0,16.0
2007,9,vettel,17,1.0,0,1.0,0.0,17.0
2007,9,barrichello,18,0.0,0,0.0,0.0,19.0
2007,9,speed,19,0.0,0,0.0,0.0,18.0
2007,9,davidson,20,0.0,0,0.0,0.0,20.0
2007,9,sutil,21,0.0,0,0.0,0.0,21.0
2007,9,albers,22,0.0,0,0.0,0.0,22.0
2007,9,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,10,hamilton,1,70.0,2,70.0,2.0,1.0
2007,10,alonso,2,68.0,3,58.0,2.0,2.0
2007,10,massa,3,59.0,2,51.0,2.0,4.0
2007,10,raikkonen,4,52.0,3,52.0,3.0,3.0
2007,10,heidfeld,5,36.0,0,33.0,0.0,5.0
2007,10,kubica,6,24.0,0,22.0,0.0,6.0
2007,10,fisichella,7,17.0,0,17.0,0.0,7.0
2007,10,kovalainen,8,15.0,0,14.0,0.0,8.0
2007,10,wurz,9,13.0,0,8.0,0.0,9.0
2007,10,webber,10,8.0,0,2.0,0.0,14.0
2007,10,coulthard,11,8.0,0,4.0,0.0,12.0
2007,10,trulli,12,7.0,0,7.0,0.0,10.0
2007,10,rosberg,13,5.0,0,5.0,0.0,11.0
2007,10,sato,14,4.0,0,4.0,0.0,13.0
2007,10,ralf_schumacher,15,2.0,0,2.0,0.0,15.0
2007,10,button,16,1.0,0,1.0,0.0,16.0
2007,10,vettel,17,1.0,0,1.0,0.0,17.0
2007,10,barrichello,18,0.0,0,0.0,0.0,18.0
2007,10,speed,19,0.0,0,0.0,0.0,19.0
2007,10,davidson,20,0.0,0,0.0,0.0,20.0
2007,10,sutil,21,0.0,0,0.0,0.0,21.0
2007,10,albers,22,0.0,0,0.0,0.0,22.0
2007,10,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,11,hamilton,1,80.0,3,70.0,2.0,1.0
2007,11,alonso,2,73.0,3,68.0,3.0,2.0
2007,11,raikkonen,3,60.0,3,52.0,3.0,4.0
2007,11,massa,4,59.0,2,59.0,2.0,3.0
2007,11,heidfeld,5,42.0,0,36.0,0.0,5.0
2007,11,kubica,6,28.0,0,24.0,0.0,6.0
2007,11,fisichella,7,17.0,0,17.0,0.0,7.0
2007,11,kovalainen,8,16.0,0,15.0,0.0,8.0
2007,11,wurz,9,13.0,0,13.0,0.0,9.0
2007,11,webber,10,8.0,0,8.0,0.0,10.0
2007,11,coulthard,11,8.0,0,8.0,0.0,11.0
2007,11,rosberg,12,7.0,0,5.0,0.0,13.0
2007,11,trulli,13,7.0,0,7.0,0.0,12.0
2007,11,ralf_schumacher,14,5.0,0,2.0,0.0,15.0
2007,11,sato,15,4.0,0,4.0,0.0,14.0
2007,11,button,16,1.0,0,1.0,0.0,16.0
2007,11,vettel,17,1.0,0,1.0,0.0,17.0
2007,11,barrichello,18,0.0,0,0.0,0.0,18.0
2007,11,speed,19,0.0,0,0.0,0.0,19.0
2007,11,davidson,20,0.0,0,0.0,0.0,20.0
2007,11,sutil,21,0.0,0,0.0,0.0,21.0
2007,11,albers,22,0.0,0,0.0,0.0,22.0
2007,11,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,12,hamilton,1,84.0,3,80.0,3.0,1.0
2007,12,alonso,2,79.0,3,73.0,3.0,2.0
2007,12,massa,3,69.0,3,59.0,2.0,4.0
2007,12,raikkonen,4,68.0,3,60.0,3.0,3.0
2007,12,heidfeld,5,47.0,0,42.0,0.0,5.0
2007,12,kubica,6,29.0,0,28.0,0.0,6.0
2007,12,kovalainen,7,19.0,0,16.0,0.0,8.0
2007,12,fisichella,8,17.0,0,17.0,0.0,7.0
2007,12,wurz,9,13.0,0,13.0,0.0,9.0
2007,12,rosberg,10,9.0,0,7.0,0.0,12.0
2007,12,webber,11,8.0,0,8.0,0.0,10.0
2007,12,coulthard,12,8.0,0,8.0,0.0,11.0
2007,12,trulli,13,7.0,0,7.0,0.0,13.0
2007,12,ralf_schumacher,14,5.0,0,5.0,0.0,14.0
2007,12,sato,15,4.0,0,4.0,0.0,15.0
2007,12,button,16,1.0,0,1.0,0.0,16.0
2007,12,vettel,17,1.0,0,1.0,0.0,17.0
2007,12,barrichello,18,0.0,0,0.0,0.0,18.0
2007,12,speed,19,0.0,0,0.0,0.0,19.0
2007,12,davidson,20,0.0,0,0.0,0.0,20.0
2007,12,sutil,21,0.0,0,0.0,0.0,21.0
2007,12,albers,22,0.0,0,0.0,0.0,22.0
2007,12,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,12,yamamoto,24,0.0,0,,,
2007,13,hamilton,1,92.0,3,84.0,3.0,1.0
2007,13,alonso,2,89.0,4,79.0,3.0,2.0
2007,13,raikkonen,3,74.0,3,68.0,3.0,4.0
2007,13,massa,4,69.0,3,69.0,3.0,3.0
2007,13,heidfeld,5,52.0,0,47.0,0.0,5.0
2007,13,kubica,6,33.0,0,29.0,0.0,6.0
2007,13,kovalainen,7,21.0,0,19.0,0.0,7.0
2007,13,fisichella,8,17.0,0,17.0,0.0,8.0
2007,13,wurz,9,13.0,0,13.0,0.0,9.0
2007,13,rosberg,10,12.0,0,9.0,0.0,10.0
2007,13,webber,11,8.0,0,8.0,0.0,11.0
2007,13,coulthard,12,8.0,0,8.0,0.0,12.0
2007,13,trulli,13,7.0,0,7.0,0.0,13.0
2007,13,ralf_schumacher,14,5.0,0,5.0,0.0,14.0
2007,13,sato,15,4.0,0,4.0,0.0,15.0
2007,13,button,16,2.0,0,1.0,0.0,16.0
2007,13,vettel,17,1.0,0,1.0,0.0,17.0
2007,13,barrichello,18,0.0,0,0.0,0.0,18.0
2007,13,speed,19,0.0,0,0.0,0.0,19.0
2007,13,davidson,20,0.0,0,0.0,0.0,20.0
2007,13,sutil,21,0.0,0,0.0,0.0,21.0
2007,13,albers,22,0.0,0,0.0,0.0,22.0
2007,13,liuzzi,23,0.0,0,0.0,0.0,23.0
2007,13,yamamoto,24,0.0,0,0.0,0.0,24.0
2007,14,hamilton,1,97.0,3,92.0,3.0,1.0
2007,14,alonso,2,95.0,4,89.0,4.0,2.0
2007,14,raikkonen,3,84.0,4,74.0,3.0,3.0
2007,14,massa,4,77.0,3,69.0,3.0,4.0
2007,14,heidfeld,5,56.0,0,52.0,0.0,5.0
2007,14,kubica,6,33.0,0,33.0,0.0,6.0
2007,14,kovalainen,7,22.0,0,21.0,0.0,7.0
2007,14,fisichella,8,17.0,0,17.0,0.0,8.0
2007,14,rosberg,9,15.0,0,12.0,0.0,10.0
2007,14,wurz,10,13.0,0,13.0,0.0,9.0
2007,14,webber,11,10.0,0,8.0,0.0,11.0
2007,14,coulthard,12,8.0,0,8.0,0.0,12.0
2007,14,trulli,13,7.0,0,7.0,0.0,13.0
2007,14,ralf_schumacher,14,5.0,0,5.0,0.0,14.0
2007,14,sato,15,4.0,0,4.0,0.0,15.0
2007,14,button,16,2.0,0,2.0,0.0,16.0
2007,14,vettel,17,1.0,0,1.0,0.0,17.0
2007,14,barrichello,18,0.0,0,0.0,0.0,18.0
2007,14,speed,19,0.0,0,0.0,0.0,19.0
2007,14,davidson,20,0.0,0,0.0,0.0,20.0
2007,14,liuzzi,21,0.0,0,0.0,0.0,23.0
2007,14,sutil,22,0.0,0,0.0,0.0,21.0
2007,14,albers,23,0.0,0,0.0,0.0,22.0
2007,14,yamamoto,24,0.0,0,0.0,0.0,24.0
2007,15,hamilton,1,107.0,4,97.0,3.0,1.0
2007,15,alonso,2,95.0,4,95.0,4.0,2.0
2007,15,raikkonen,3,90.0,4,84.0,4.0,3.0
2007,15,massa,4,80.0,3,77.0,3.0,4.0
2007,15,heidfeld,5,56.0,0,56.0,0.0,5.0
2007,15,kubica,6,35.0,0,33.0,0.0,6.0
2007,15,kovalainen,7,30.0,0,22.0,0.0,7.0
2007,15,fisichella,8,21.0,0,17.0,0.0,8.0
2007,15,rosberg,9,15.0,0,15.0,0.0,9.0
2007,15,wurz,10,13.0,0,13.0,0.0,10.0
2007,15,coulthard,11,13.0,0,8.0,0.0,12.0
2007,15,webber,12,10.0,0,10.0,0.0,11.0
2007,15,trulli,13,7.0,0,7.0,0.0,13.0
2007,15,ralf_schumacher,14,5.0,0,5.0,0.0,14.0
2007,15,sato,15,4.0,0,4.0,0.0,15.0
2007,15,button,16,2.0,0,2.0,0.0,16.0
2007,15,sutil,17,1.0,0,0.0,0.0,22.0
2007,15,vettel,18,1.0,0,1.0,0.0,17.0
2007,15,barrichello,19,0.0,0,0.0,0.0,18.0
2007,15,liuzzi,20,0.0,0,0.0,0.0,21.0
2007,15,speed,21,0.0,0,0.0,0.0,19.0
2007,15,davidson,22,0.0,0,0.0,0.0,20.0
2007,15,yamamoto,23,0.0,0,0.0,0.0,24.0
2007,15,albers,24,0.0,0,0.0,0.0,23.0
2007,16,hamilton,1,107.0,4,107.0,4.0,1.0
2007,16,alonso,2,103.0,4,95.0,4.0,2.0
2007,16,raikkonen,3,100.0,5,90.0,4.0,3.0
2007,16,massa,4,86.0,3,80.0,3.0,4.0
2007,16,heidfeld,5,58.0,0,56.0,0.0,5.0
2007,16,kubica,6,35.0,0,35.0,0.0,6.0
2007,16,kovalainen,7,30.0,0,30.0,0.0,7.0
2007,16,fisichella,8,21.0,0,21.0,0.0,8.0
2007,16,rosberg,9,15.0,0,15.0,0.0,9.0
2007,16,coulthard,10,14.0,0,13.0,0.0,11.0
2007,16,wurz,11,13.0,0,13.0,0.0,10.0
2007,16,webber,12,10.0,0,10.0,0.0,12.0
2007,16,trulli,13,7.0,0,7.0,0.0,13.0
2007,16,vettel,14,6.0,0,1.0,0.0,18.0
2007,16,button,15,6.0,0,2.0,0.0,16.0
2007,16,ralf_schumacher,16,5.0,0,5.0,0.0,14.0
2007,16,sato,17,4.0,0,4.0,0.0,15.0
2007,16,liuzzi,18,3.0,0,0.0,0.0,20.0
2007,16,sutil,19,1.0,0,1.0,0.0,17.0
2007,16,barrichello,20,0.0,0,0.0,0.0,19.0
2007,16,speed,21,0.0,0,0.0,0.0,21.0
2007,16,davidson,22,0.0,0,0.0,0.0,22.0
2007,16,yamamoto,23,0.0,0,0.0,0.0,23.0
2007,16,albers,24,0.0,0,0.0,0.0,24.0
2007,17,raikkonen,1,110.0,6,100.0,5.0,3.0
2007,17,hamilton,2,109.0,4,107.0,4.0,1.0
2007,17,alonso,3,109.0,4,103.0,4.0,2.0
2007,17,massa,4,94.0,3,86.0,3.0,4.0
2007,17,heidfeld,5,61.0,0,58.0,0.0,5.0
2007,17,kubica,6,39.0,0,35.0,0.0,6.0
2007,17,kovalainen,7,30.0,0,30.0,0.0,7.0
2007,17,fisichella,8,21.0,0,21.0,0.0,8.0
2007,17,rosberg,9,20.0,0,15.0,0.0,9.0
2007,17,coulthard,10,14.0,0,14.0,0.0,10.0
2007,17,wurz,11,13.0,0,13.0,0.0,11.0
2007,17,webber,12,10.0,0,10.0,0.0,12.0
2007,17,trulli,13,8.0,0,7.0,0.0,13.0
2007,17,vettel,14,6.0,0,6.0,0.0,14.0
2007,17,button,15,6.0,0,6.0,0.0,15.0
2007,17,ralf_schumacher,16,5.0,0,5.0,0.0,16.0
2007,17,sato,17,4.0,0,4.0,0.0,17.0
2007,17,liuzzi,18,3.0,0,3.0,0.0,18.0
2007,17,sutil,19,1.0,0,1.0,0.0,19.0
2007,17,barrichello,20,0.0,0,0.0,0.0,20.0
2007,17,speed,21,0.0,0,0.0,0.0,21.0
2007,17,nakajima,22,0.0,0,,,
2007,17,davidson,23,0.0,0,0.0,0.0,22.0
2007,17,yamamoto,24,0.0,0,0.0,0.0,23.0
2007,17,albers,25,0.0,0,0.0,0.0,24.0
2008,1,hamilton,1,10.0,1,,,
2008,1,heidfeld,2,8.0,0,,,
2008,1,rosberg,3,6.0,0,,,
2008,1,alonso,4,5.0,0,,,
2008,1,kovalainen,5,4.0,0,,,
2008,1,nakajima,6,3.0,0,,,
2008,1,bourdais,7,2.0,0,,,
2008,1,raikkonen,8,1.0,0,,,
2008,2,hamilton,1,14.0,1,10.0,1.0,1.0
2008,2,raikkonen,2,11.0,1,1.0,0.0,8.0
2008,2,heidfeld,3,11.0,0,8.0,0.0,2.0
2008,2,kovalainen,4,10.0,0,4.0,0.0,5.0
2008,2,kubica,5,8.0,0,,,
2008,2,rosberg,6,6.0,0,6.0,0.0,3.0
2008,2,alonso,7,6.0,0,5.0,0.0,4.0
2008,2,trulli,8,5.0,0,,,
2008,2,nakajima,9,3.0,0,3.0,0.0,6.0
2008,2,bourdais,10,2.0,0,2.0,0.0,7.0
2008,2,webber,11,2.0,0,,,
2008,2,coulthard,12,0.0,0,,,
2008,2,button,13,0.0,0,,,
2008,2,piquet_jr,14,0.0,0,,,
2008,2,fisichella,15,0.0,0,,,
2008,2,barrichello,16,0.0,0,,,
2008,2,davidson,17,0.0,0,,,
2008,2,sato,18,0.0,0,,,
2008,3,raikkonen,1,19.0,1,11.0,1.0,2.0
2008,3,heidfeld,2,16.0,0,11.0,0.0,3.0
2008,3,hamilton,3,14.0,1,14.0,1.0,1.0
2008,3,kubica,4,14.0,0,8.0,0.0,5.0
2008,3,kovalainen,5,14.0,0,10.0,0.0,4.0
2008,3,massa,6,10.0,1,,,
2008,3,trulli,7,8.0,0,5.0,0.0,8.0
2008,3,rosberg,8,7.0,0,6.0,0.0,6.0
2008,3,alonso,9,6.0,0,6.0,0.0,7.0
2008,3,webber,10,4.0,0,2.0,0.0,11.0
2008,3,nakajima,11,3.0,0,3.0,0.0,9.0
2008,3,bourdais,12,2.0,0,2.0,0.0,10.0
2008,3,coulthard,13,0.0,0,0.0,0.0,12.0
2008,3,glock,14,0.0,0,,,
2008,3,button,15,0.0,0,0.0,0.0,13.0
2008,3,barrichello,16,0.0,0,0.0,0.0,16.0
2008,3,piquet_jr,17,0.0,0,0.0,0.0,14.0
2008,3,fisichella,18,0.0,0,0.0,0.0,15.0
2008,3,davidson,19,0.0,0,0.0,0.0,17.0
2008,3,sato,20,0.0,0,0.0,0.0,18.0
2008,3,sutil,21,0.0,0,,,
2008,4,raikkonen,1,29.0,2,19.0,1.0,1.0
2008,4,hamilton,2,20.0,1,14.0,1.0,3.0
2008,4,kubica,3,19.0,0,14.0,0.0,4.0
2008,4,massa,4,18.0,1,10.0,1.0,6.0
2008,4,heidfeld,5,16.0,0,16.0,0.0,2.0
2008,4,kovalainen,6,14.0,0,14.0,0.0,5.0
2008,4,trulli,7,9.0,0,8.0,0.0,7.0
2008,4,webber,8,8.0,0,4.0,0.0,10.0
2008,4,rosberg,9,7.0,0,7.0,0.0,8.0
2008,4,alonso,10,6.0,0,6.0,0.0,9.0
2008,4,nakajima,11,5.0,0,3.0,0.0,11.0
2008,4,button,12,3.0,0,0.0,0.0,15.0
2008,4,bourdais,13,2.0,0,2.0,0.0,12.0
2008,4,glock,14,0.0,0,0.0,0.0,14.0
2008,4,coulthard,15,0.0,0,0.0,0.0,13.0
2008,4,fisichella,16,0.0,0,0.0,0.0,18.0
2008,4,barrichello,17,0.0,0,0.0,0.0,16.0
2008,4,piquet_jr,18,0.0,0,0.0,0.0,17.0
2008,4,sato,19,0.0,0,0.0,0.0,20.0
2008,4,davidson,20,0.0,0,0.0,0.0,19.0
2008,4,sutil,21,0.0,0,0.0,0.0,21.0
2008,5,raikkonen,1,35.0,2,29.0,2.0,1.0
2008,5,massa,2,28.0,2,18.0,1.0,4.0
2008,5,hamilton,3,28.0,1,20.0,1.0,2.0
2008,5,kubica,4,24.0,0,19.0,0.0,3.0
2008,5,heidfeld,5,20.0,0,16.0,0.0,5.0
2008,5,kovalainen,6,14.0,0,14.0,0.0,6.0
2008,5,webber,7,10.0,0,8.0,0.0,8.0
2008,5,alonso,8,9.0,0,6.0,0.0,10.0
2008,5,trulli,9,9.0,0,9.0,0.0,7.0
2008,5,rosberg,10,8.0,0,7.0,0.0,9.0
2008,5,nakajima,11,5.0,0,5.0,0.0,11.0
2008,5,button,12,3.0,0,3.0,0.0,12.0
2008,5,bourdais,13,2.0,0,2.0,0.0,13.0
2008,5,coulthard,14,0.0,0,0.0,0.0,15.0
2008,5,glock,15,0.0,0,0.0,0.0,14.0
2008,5,fisichella,16,0.0,0,0.0,0.0,16.0
2008,5,barrichello,17,0.0,0,0.0,0.0,17.0
2008,5,piquet_jr,18,0.0,0,0.0,0.0,18.0
2008,5,sato,19,0.0,0,0.0,0.0,19.0
2008,5,davidson,20,0.0,0,0.0,0.0,20.0
2008,5,sutil,21,0.0,0,0.0,0.0,21.0
2008,5,vettel,22,0.0,0,,,
2008,6,hamilton,1,38.0,2,28.0,1.0,3.0
2008,6,raikkonen,2,35.0,2,35.0,2.0,1.0
2008,6,massa,3,34.0,2,28.0,2.0,2.0
2008,6,kubica,4,32.0,0,24.0,0.0,4.0
2008,6,heidfeld,5,20.0,0,20.0,0.0,5.0
2008,6,kovalainen,6,15.0,0,14.0,0.0,6.0
2008,6,webber,7,15.0,0,10.0,0.0,7.0
2008,6,alonso,8,9.0,0,9.0,0.0,8.0
2008,6,trulli,9,9.0,0,9.0,0.0,9.0
2008,6,rosberg,10,8.0,0,8.0,0.0,10.0
2008,6,nakajima,11,7.0,0,5.0,0.0,11.0
2008,6,vettel,12,4.0,0,0.0,0.0,22.0
2008,6,button,13,3.0,0,3.0,0.0,12.0
2008,6,barrichello,14,3.0,0,0.0,0.0,17.0
2008,6,bourdais,15,2.0,0,2.0,0.0,13.0
2008,6,coulthard,16,0.0,0,0.0,0.0,14.0
2008,6,glock,17,0.0,0,0.0,0.0,15.0
2008,6,fisichella,18,0.0,0,0.0,0.0,16.0
2008,6,piquet_jr,19,0.0,0,0.0,0.0,18.0
2008,6,sato,20,0.0,0,0.0,0.0,19.0
2008,6,davidson,21,0.0,0,0.0,0.0,20.0
2008,6,sutil,22,0.0,0,0.0,0.0,21.0
2008,7,kubica,1,42.0,1,32.0,0.0,4.0
2008,7,hamilton,2,38.0,2,38.0,2.0,1.0
2008,7,massa,3,38.0,2,34.0,2.0,3.0
2008,7,raikkonen,4,35.0,2,35.0,2.0,2.0
2008,7,heidfeld,5,28.0,0,20.0,0.0,5.0
2008,7,kovalainen,6,15.0,0,15.0,0.0,6.0
2008,7,webber,7,15.0,0,15.0,0.0,7.0
2008,7,trulli,8,12.0,0,9.0,0.0,9.0
2008,7,alonso,9,9.0,0,9.0,0.0,8.0
2008,7,rosberg,10,8.0,0,8.0,0.0,10.0
2008,7,nakajima,11,7.0,0,7.0,0.0,11.0
2008,7,coulthard,12,6.0,0,0.0,0.0,16.0
2008,7,glock,13,5.0,0,0.0,0.0,17.0
2008,7,vettel,14,5.0,0,4.0,0.0,12.0
2008,7,barrichello,15,5.0,0,3.0,0.0,14.0
2008,7,button,16,3.0,0,3.0,0.0,13.0
2008,7,bourdais,17,2.0,0,2.0,0.0,15.0
2008,7,fisichella,18,0.0,0,0.0,0.0,18.0
2008,7,piquet_jr,19,0.0,0,0.0,0.0,19.0
2008,7,sato,20,0.0,0,0.0,0.0,20.0
2008,7,davidson,21,0.0,0,0.0,0.0,21.0
2008,7,sutil,22,0.0,0,0.0,0.0,22.0
2008,8,massa,1,48.0,3,38.0,2.0,3.0
2008,8,kubica,2,46.0,1,42.0,1.0,1.0
2008,8,raikkonen,3,43.0,2,35.0,2.0,4.0
2008,8,hamilton,4,38.0,2,38.0,2.0,2.0
2008,8,heidfeld,5,28.0,0,28.0,0.0,5.0
2008,8,kovalainen,6,20.0,0,15.0,0.0,6.0
2008,8,trulli,7,18.0,0,12.0,0.0,8.0
2008,8,webber,8,18.0,0,15.0,0.0,7.0
2008,8,alonso,9,10.0,0,9.0,0.0,9.0
2008,8,rosberg,10,8.0,0,8.0,0.0,10.0
2008,8,nakajima,11,7.0,0,7.0,0.0,11.0
2008,8,coulthard,12,6.0,0,6.0,0.0,12.0
2008,8,glock,13,5.0,0,5.0,0.0,13.0
2008,8,vettel,14,5.0,0,5.0,0.0,14.0
2008,8,barrichello,15,5.0,0,5.0,0.0,15.0
2008,8,button,16,3.0,0,3.0,0.0,16.0
2008,8,piquet_jr,17,2.0,0,0.0,0.0,19.0
2008,8,bourdais,18,2.0,0,2.0,0.0,17.0
2008,8,fisichella,19,0.0,0,0.0,0.0,18.0
2008,8,sato,20,0.0,0,0.0,0.0,20.0
2008,8,davidson,21,0.0,0,0.0,0.0,21.0
2008,8,sutil,22,0.0,0,0.0,0.0,22.0
2008,9,hamilton,1,48.0,3,38.0,2.0,4.0
2008,9,massa,2,48.0,3,48.0,3.0,1.0
2008,9,raikkonen,3,48.0,2,43.0,2.0,3.0
2008,9,kubica,4,46.0,1,46.0,1.0,2.0
2008,9,heidfeld,5,36.0,0,28.0,0.0,5.0
